GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,Continent,Country,ISO3,reason,source,reviewed_by,reviewed_at
FL-1102656,Slovakia,SVK,Europe,Slovakia,SVK,Europe,1102656,Green,1,2024-05-30T01:00:00,2024-06-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102656&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102656&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102656,"{'type': 'Point', 'coordinates': [18.0948627679314, 48.79238955]}",,,,,,,
FL-1102652,Bangladesh,BGD,Asia,Bangladesh,BGD,Asia,1102652,Green,1,2024-05-26T01:00:00,2024-05-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102652&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102652&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102652,"{'type': 'Point', 'coordinates': [91.6852476, 24.7358854]}",,,,,,,
FL-1102658,Myanmar,MMR,Asia,Myanmar,MMR,Asia,1102658,Green,1,2024-05-28T01:00:00,2024-05-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102658&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102658&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102658,"{'type': 'Point', 'coordinates': [98.1305242, 25.885789]}",,,,,,,
FL-1102653,India,IND,Asia,India,IND,Asia,1102653,Green,1,2024-05-26T01:00:00,2024-05-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102653&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1102653&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102653,"{'type': 'Point', 'coordinates': [87.6855882, 22.9964948]}",,,,,,,
FL-1102643,United Kingdom,GBR,Europe,United Kingdom,GB1,Europe,1102643,Green,1,2024-05-21T01:00:00,2024-05-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102643&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102643&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102643,"{'type': 'Point', 'coordinates': [-1.3696217, 54.9339524]}",,,,,,,
FL-1102650,Mexico,MEX,North America,Mexico,MEX,North America,1102650,Green,1,2024-05-25T01:00:00,2024-05-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102650&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102650&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102650,"{'type': 'Point', 'coordinates': [-100.2151753, 25.6751114]}",,,,,,,
FL-1102661,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1102661,Green,1,2024-05-25T01:00:00,2024-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102661&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102661&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102661,"{'type': 'Point', 'coordinates': [111.417316535174, -1.77887445]}",,,,,,,
FL-1102655,Tajikistan,TJK,Asia,Tajikistan,TJK,Asia,1102655,Green,1,2024-05-25T01:00:00,2024-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102655&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102655&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102655,"{'type': 'Point', 'coordinates': [69.2131075, 39.8128974]}",,,,,,,
FL-1102654,Kyrgyzstan,KGZ,Asia,Kyrgyzstan,KGZ,Asia,1102654,Green,1,2024-05-25T01:00:00,2024-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102654&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102654&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102654,"{'type': 'Point', 'coordinates': [72.0334992211595, 41.5645467]}",,,,,,,
FL-1102651,Georgia,GEO,Asia,Georgia,GEO,Asia,1102651,Green,1,2024-05-25T01:00:00,2024-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102651&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102651&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102651,"{'type': 'Point', 'coordinates': [44.0287806, 41.6808672]}",,,,,,,
FL-1102649,Philippines,PHL,Asia,,,Asia,1102649,Green,1,2024-05-24T01:00:00,2024-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102649&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102649&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102649,"{'type': 'Point', 'coordinates': [122.7312101, 12.7503486]}",Asia,Philippines,PHL,typo,WIKI,M.H,TUWIEN
FL-1102647,Armenia,ARM,Asia,Armenia,ARM,Asia,1102647,Green,1,2024-05-24T01:00:00,2024-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102647&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102647&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102647,"{'type': 'Point', 'coordinates': [44.6460913, 41.0981441]}",,,,,,,
FL-1102646,Papua New Guinea,PNG,Oceania,Papua New Guinea,PNG,Oceania,1102646,Green,1,2024-05-24T01:00:00,2024-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102646&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102646&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102646,"{'type': 'Point', 'coordinates': [143.3805586, -5.3793205]}",,,,,,,
FL-1102648,Thailand,THA,Asia,Thailand,THA,Asia,1102648,Green,1,2024-05-23T01:00:00,2024-05-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102648&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102648&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102648,"{'type': 'Point', 'coordinates': [99.0255835, 17.2421649]}",,,,,,,
FL-1102616,Afghanistan,AFG,Asia,Afghanistan,AFG,Asia,1102616,Orange,2,2024-05-09T01:00:00,2024-05-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102616&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102616&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102616,"{'type': 'Point', 'coordinates': [64.6237758, 35.9261784]}",,,,,,,
FL-1102645,Togo,TGO,Africa,Togo,TGO,Africa,1102645,Green,1,2024-05-22T01:00:00,2024-05-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102645&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102645&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102645,"{'type': 'Point', 'coordinates': [1.25168237324663, 6.15803455]}",,,,,,,
FL-1102642,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1102642,Green,1,2024-05-21T01:00:00,2024-05-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102642&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102642&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102642,"{'type': 'Point', 'coordinates': [19.8425328288032, 43.851709]}",Europe,Serbia,SRB,typo,WIKI,M.H,TUWIEN
FL-1102676,Colombia,COL,South America,Colombia,COL,South America,1102676,Green,1,2024-05-20T01:00:00,2024-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102676&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102676&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102676,"{'type': 'Point', 'coordinates': [-71.5295393, 6.2160445]}",,,,,,,
FL-1102641,New Zealand,NZL,Oceania,New Zealand,NZ1,Oceania,1102641,Green,1,2024-05-20T01:00:00,2024-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102641&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102641&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102641,"{'type': 'Point', 'coordinates': [174.7994402, -36.9741065]}",,,,,,,
FL-1102644,Spain,ESP,Europe,,,Europe,1102644,Green,1,2024-05-21T01:00:00,2024-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102644&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102644&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102644,"{'type': 'Point', 'coordinates': [3.2165735, 41.934412]}",Europe,Spain,ESP,typo,WIKI,M.H,TUWIEN
FL-1102640,Comoros,COM,Africa,,,Africa,1102640,Green,1,2024-05-19T01:00:00,2024-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102640&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102640&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102640,"{'type': 'Point', 'coordinates': [43.288311, -11.8438376]}",Africa,Comoros,COM,typo,WIKI,M.H,TUWIEN
FL-1102635,Sri Lanka,LKA,Asia,Sri Lanka,LKA,Asia,1102635,Green,1,2024-05-19T01:00:00,2024-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102635&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102635&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102635,"{'type': 'Point', 'coordinates': [79.829337092349, 7.98184025]}",,,,,,,
FL-1102632,Netherlands,NLD,Europe,Netherlands,NL1,Europe,1102632,Green,1,2024-05-17T01:00:00,2024-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102632&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102632&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102632,"{'type': 'Point', 'coordinates': [6.1443119, 53.2540233]}",,,,,,,
FL-1102636,China,CHN,Asia,China,CH1,Asia,1102636,Green,1,2024-05-18T01:00:00,2024-05-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102636&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102636&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102636,"{'type': 'Point', 'coordinates': [109.0, 24.0]}",,,,,,,
FL-1102631,Algeria,DZA,Africa,Algeria,DZA,Africa,1102631,Green,1,2024-05-18T01:00:00,2024-05-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102631&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102631&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102631,"{'type': 'Point', 'coordinates': [4.5371552, 35.7087553]}",,,,,,,
FL-1102619,Belgium,BEL,Europe,Belgium,BEL,Europe,1102619,Green,1,2024-05-12T01:00:00,2024-05-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102619&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102619&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102619,"{'type': 'Point', 'coordinates': [5.83901598169723, 50.746555]}",,,,,,,
FL-1102633,Russia,RUS,Europe,Russia,RUS,Europe,1102633,Green,1,2024-05-16T01:00:00,2024-05-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102633&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102633&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102633,"{'type': 'Point', 'coordinates': [129.039106867956, 62.93020045]}",,,,,,,
FL-1102629,Malaysia,MYS,Asia,Malaysia,MYS,Asia,1102629,Green,1,2024-05-16T01:00:00,2024-05-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102629&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102629&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102629,"{'type': 'Point', 'coordinates': [100.9797908, 4.812181]}",,,,,,,
FL-1102630,India,IND,Asia,India,IND,Asia,1102630,Green,1,2024-05-17T01:00:00,2024-05-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102630&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102630&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102630,"{'type': 'Point', 'coordinates': [77.2956778, 8.8998491]}",,,,,,,
FL-1102626,Iran,IRN,Asia,Iran,IRN,Asia,1102626,Green,1,2024-05-15T01:00:00,2024-05-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102626&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102626&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102626,"{'type': 'Point', 'coordinates': [59.6059232, 36.2974945]}",Asia,Iran,IRN,typo,WIKI,M.H,TUWIEN
FL-1102628,Mexico,MEX,North America,Mexico,MEX,North America,1102628,Green,1,2024-05-14T01:00:00,2024-05-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102628&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102628&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102628,"{'type': 'Point', 'coordinates': [-92.1348514, 16.2441097]}",,,,,,,
FL-1102624,Fiji,FJI,Oceania,,,Oceania,1102624,Green,1,2024-05-14T01:00:00,2024-05-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102624&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102624&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102624,"{'type': 'Point', 'coordinates': [179.0122737, -18.1239696]}",Oceania,Fiji,FJI,typo,WIKI,M.H,TUWIEN
FL-1102634,Turkmenistan,TKM,Asia,Turkmenistan,TKM,Asia,1102634,Green,1,2024-05-13T01:00:00,2024-05-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102634&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102634&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102634,"{'type': 'Point', 'coordinates': [58.3823487, 37.9404648]}",,,,,,,
FL-1102623,Vietnam,VNM,Asia,Vietnam,VNM,Asia,1102623,Green,1,2024-05-12T01:00:00,2024-05-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102623&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102623&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102623,"{'type': 'Point', 'coordinates': [105.374942742376, 21.1559766]}",,,,,,,
FL-1102620,Philippines,PHL,Asia,Philippines,PHL,Asia,1102620,Green,1,2024-05-11T01:00:00,2024-05-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102620&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102620&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102620,"{'type': 'Point', 'coordinates': [125.5225869, 9.537827]}",,,,,,,
FL-1102617,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1102617,Green,1,2024-05-07T01:00:00,2024-05-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102617&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102617&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102617,"{'type': 'Point', 'coordinates': [140.395582, -8.4902766]}",,,,,,,
FL-1102615,Greece,GRC,Europe,,,Europe,1102615,Green,1,2024-05-10T01:00:00,2024-05-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102615&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102615&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102615,"{'type': 'Point', 'coordinates': [24.9239432, 34.9308662]}",Europe,Greece,GRC,typo,WIKI,M.H,TUWIEN
FL-1102622,Guyana,GUY,South America,Guyana,GUY,South America,1102622,Green,1,2024-05-08T01:00:00,2024-05-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102622&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102622&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102622,"{'type': 'Point', 'coordinates': [-59.0, 2.5]}",,,,,,,
FL-1102621,Argentina,ARG,South America,Argentina,ARG,South America,1102621,Green,1,2024-05-08T01:00:00,2024-05-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102621&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102621&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102621,"{'type': 'Point', 'coordinates': [-58.2773574903517, -33.03025365]}",,,,,,,
FL-1102614,Italy,ITA,Europe,,,Europe,1102614,Green,1,2024-05-08T01:00:00,2024-05-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102614&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102614&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102614,"{'type': 'Point', 'coordinates': [13.3524434, 38.1112268]}",Europe,Italy,ITA,typo,WIKI,M.H,TUWIEN
FL-1102609,Colombia,COL,South America,Colombia,COL,South America,1102609,Green,1,2024-05-04T01:00:00,2024-05-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102609&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102609&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102609,"{'type': 'Point', 'coordinates': [-75.6713013, 4.8339551]}",,,,,,,
FL-1102613,Bulgaria,BGR,Europe,Bulgaria,BGR,Europe,1102613,Green,1,2024-05-08T01:00:00,2024-05-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102613&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102613&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102613,"{'type': 'Point', 'coordinates': [24.6180123, 43.409022]}",,,,,,,
FL-1102612,Romania,ROU,Europe,Romania,ROU,Europe,1102612,Green,1,2024-05-07T01:00:00,2024-05-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102612&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102612&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102612,"{'type': 'Point', 'coordinates': [26.6617895, 47.2473792]}",,,,,,,
FL-1102627,Papua New Guinea,PNG,Oceania,Papua New Guinea,PNG,Oceania,1102627,Green,1,2024-05-06T01:00:00,2024-05-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102627&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102627&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102627,"{'type': 'Point', 'coordinates': [142.0, -7.5]}",,,,,,,
FL-1102610,Czech Republic,CZE,Europe,Czechia,CZE,Europe,1102610,Green,1,2024-05-06T01:00:00,2024-05-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102610&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102610&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102610,"{'type': 'Point', 'coordinates': [14.474285, 48.9747357]}",Europe,Czech Republic,CZE,typo,WIKI,M.H,TUWIEN
FL-1102618,Uruguay,URY,South America,Uruguay,URY,South America,1102618,Green,1,2024-05-05T01:00:00,2024-05-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102618&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102618&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102618,"{'type': 'Point', 'coordinates': [-54.25, -33.0]}",,,,,,,
FL-1102611,Tajikistan,TJK,Asia,Tajikistan,TJK,Asia,1102611,Green,1,2024-05-04T01:00:00,2024-05-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102611&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102611&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102611,"{'type': 'Point', 'coordinates': [70.8156541, 38.6281733]}",,,,,,,
FL-1102606,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1102606,Green,1,2024-05-03T01:00:00,2024-05-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102606&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102606&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102606,"{'type': 'Point', 'coordinates': [22.1230473, 43.4140419]}",Europe,Serbia,SRB,typo,WIKI,M.H,TUWIEN
FL-1102603,Netherlands,NLD,Europe,Belgium,BEL,Europe,1102603,Green,1,2024-05-02T01:00:00,2024-05-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102603&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102603&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102603,"{'type': 'Point', 'coordinates': [5.81370999914956, 50.86094405]}",Europe,Netherlands,NLD,typo,WIKI,M.H,TUWIEN
FL-1102720,Nigeria,NGA,Africa,Nigeria,NGA,Africa,1102720,Green,1,2024-06-23T01:00:00,2024-09-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102720&episodeid=24,https://www.gdacs.org/report.aspx?eventid=1102720&episodeid=24&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102720,"{'type': 'Point', 'coordinates': [8.5204774, 5.8671966]}",,,,,,,
FL-1102678,India,IND,Asia,India,IND,Asia,1102678,Orange,2,2024-06-10T01:00:00,2024-09-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102678&episodeid=30,https://www.gdacs.org/report.aspx?eventid=1102678&episodeid=30&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102678,"{'type': 'Point', 'coordinates': [80.859666, 27.1303344]}",,,,,,,
FL-1102714,Italy,ITA,Europe,Italy,ITA,Europe,1102714,Green,1,2024-06-21T01:00:00,2024-08-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102714&episodeid=8,https://www.gdacs.org/report.aspx?eventid=1102714&episodeid=8&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102714,"{'type': 'Point', 'coordinates': [11.039437, 44.525696]}",,,,,,,
FL-1102719,Thailand,THA,Asia,Thailand,THA,Asia,1102719,Green,1,2024-06-22T01:00:00,2024-07-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102719&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1102719&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102719,"{'type': 'Point', 'coordinates': [102.0159145, 12.9081033]}",,,,,,,
FL-1102734,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1102734,Green,1,2024-06-22T01:00:00,2024-07-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102734&episodeid=13,https://www.gdacs.org/report.aspx?eventid=1102734&episodeid=13&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102734,"{'type': 'Point', 'coordinates': [127.931955596117, 0.6536435]}",,,,,,,
FL-1102691,Mexico,MEX,North America,Mexico,MEX,North America,1102691,Green,1,2024-06-14T01:00:00,2024-07-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102691&episodeid=12,https://www.gdacs.org/report.aspx?eventid=1102691&episodeid=12&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102691,"{'type': 'Point', 'coordinates': [-99.1899352247449, 19.54649025]}",,,,,,,
